Date,Open,High,Low,Adj. Close,Volume
7-Apr-17,170.82,171.49,169.73,171.26,"2,806,866"
6-Apr-17,170.02,170.65,169.6,169.84,"2,343,873"
5-Apr-17,171.4,172.53,169.38,169.56,"2,567,212"
4-Apr-17,169.37,171.2,169.26,171.11,"2,326,494"
3-Apr-17,169.56,170.18,168.05,169.15,"2,934,818"
31-Mar-17,170.46,170.62,169.3,169.35,"2,032,749"
30-Mar-17,169.73,170.91,169.7,170.42,"1,737,221"
29-Mar-17,169.87,170.43,169.46,170.09,"1,640,601"
28-Mar-17,168.81,170.14,167.57,169.83,"2,412,559"
27-Mar-17,166.97,168.95,166.37,168.62,"2,750,685"
24-Mar-17,169.34,169.99,167.35,168.36,"2,386,809"
23-Mar-17,169.81,170.3,169.09,169.73,"2,006,383"
22-Mar-17,168.49,169.58,168.05,169.47,"2,505,738"
21-Mar-17,172.35,172.6,168.05,168.49,"3,239,579"
20-Mar-17,172.45,172.5,171.53,171.77,"2,062,211"
17-Mar-17,170.74,172.73,170.61,172.45,"5,037,385"
16-Mar-17,172.19,172.36,170.1,170.63,"3,100,744"
15-Mar-17,171.4,171.63,170.41,171.12,"3,569,047"
14-Mar-17,170.96,172.06,170.17,171.14,"2,346,666"
13-Mar-17,169.64,171.58,169.55,171.45,"3,499,021"
10-Mar-17,174.18,174.24,170.37,171.11,"4,595,621"
9-Mar-17,173.73,174.84,171.96,172.9,"3,100,466"
8-Mar-17,174.66,174.94,173.79,174.02,"2,321,738"
7-Mar-17,172.97,175.08,172.95,174.29,"2,451,990"
6-Mar-17,173.7,174.56,172.77,173.25,"4,244,029"
3-Mar-17,175.27,175.79,173.75,174.45,"3,940,363"
2-Mar-17,176.19,177.83,175.2,175.22,"4,909,023"
1-Mar-17,174.13,176.95,174.1,176.1,"5,461,751"
28-Feb-17,172.68,174.21,172.04,172.58,"4,785,145"
27-Feb-17,170.44,172.25,170.01,171.81,"2,892,626"
24-Feb-17,169.25,171.21,168.62,169.91,"4,197,152"
23-Feb-17,168.5,169.49,168.24,169.35,"3,502,645"
22-Feb-17,167.55,168.29,166.62,167.92,"2,832,136"
21-Feb-17,166.54,168.69,166.31,168.11,"4,231,706"
17-Feb-17,163.18,165.89,163.17,165.38,"4,982,894"
16-Feb-17,162.53,163.56,161.59,163.56,"3,070,147"
15-Feb-17,161.27,162.73,161.2,162.11,"4,033,198"
14-Feb-17,160.58,161.63,160.12,161.35,"2,580,278"
13-Feb-17,159.38,161.89,159.29,160.9,"3,765,027"
10-Feb-17,158.23,159.38,157.49,159.17,"2,689,719"
9-Feb-17,157.68,158.08,157.09,157.31,"3,451,132"
8-Feb-17,158,158.22,156.74,156.86,"3,041,595"
8-Feb-17,1.42 Dividend,,,,
7-Feb-17,156.65,158.95,156.53,158.07,"4,243,239"
6-Feb-17,154.2,155.77,154.16,155.68,"3,110,494"
3-Feb-17,154.74,155.28,154.09,154.18,"2,981,662"
2-Feb-17,154.96,155.67,152.68,154.05,"3,791,669"
1-Feb-17,155.94,157.42,154.86,155.67,"3,138,026"
31-Jan-17,156.61,156.74,154.96,155.15,"5,350,680"
30-Jan-17,157.52,157.59,155.53,157.19,"5,456,316"
27-Jan-17,160.64,161.2,158.56,159.21,"4,883,230"
26-Jan-17,158.78,161.39,158.78,160.56,"5,436,834"
25-Jan-17,155.31,160.11,154.98,158.89,"7,480,039"
24-Jan-17,150.55,152.78,149.85,152.42,"3,927,536"
23-Jan-17,150.89,151.43,149.33,149.85,"3,931,185"
20-Jan-17,151.72,152.19,150.22,151.45,"3,384,525"
19-Jan-17,150.83,151.78,149.92,150.95,"3,143,963"
18-Jan-17,149.57,151,148.82,150.31,"2,087,283"
17-Jan-17,150.19,150.99,149.27,149.69,"2,758,788"
13-Jan-17,150.7,151.5,150.32,150.79,"2,435,391"
12-Jan-17,151.09,151.1,148.74,150.28,"3,020,486"
11-Jan-17,151.46,151.62,150.27,151.33,"2,416,487"
10-Jan-17,150.91,151.84,150.54,151.02,"2,988,302"
9-Jan-17,150.95,151.18,150.16,150.31,"2,839,400"
6-Jan-17,150.93,151.58,149.9,151.05,"2,426,662"
5-Jan-17,150.39,151.62,149.43,150.68,"2,795,984"
4-Jan-17,149.82,151.17,149.82,150.59,"3,189,810"
3-Jan-17,148.39,149.19,147.35,149.02,"3,426,113"
30-Dec-16,148.57,148.85,147.12,147.8,"2,028,432"
29-Dec-16,148.1,148.82,147.31,147.81,"1,803,955"
28-Dec-16,149.17,149.38,148.11,148.2,"1,810,430"
27-Dec-16,150.39,150.46,148.97,149.51,"1,858,667"
23-Dec-16,150.26,150.26,148.59,149.82,"2,135,828"
22-Dec-16,150.48,150.94,148.34,149.49,"3,958,475"
21-Dec-16,148.76,150.48,148.72,149.51,"2,326,366"
20-Dec-16,149.01,149.9,148.06,148.47,"2,270,137"
19-Dec-16,147.31,149.15,147.22,148.27,"3,002,782"
16-Dec-16,146.09,148.1,145.39,146.68,"5,888,293"
15-Dec-16,146.14,147.38,145.31,145.99,"2,889,324"
14-Dec-16,148.32,148.45,146.38,146.65,"3,640,207"
13-Dec-16,151.05,151.97,147.04,148.73,"5,650,374"
12-Dec-16,148.1,150,146.49,149.2,"4,250,580"
9-Dec-16,147.77,148.93,147.55,148.57,"2,707,872"
8-Dec-16,146.77,148.07,146.34,147.52,"2,928,370"
7-Dec-16,143.99,146.5,143.42,146.34,"2,955,753"
6-Dec-16,143.2,144.91,142.43,144.53,"3,476,254"
5-Dec-16,145.48,145.97,144.16,144.46,"2,855,946"
2-Dec-16,144.73,144.77,143.47,144.54,"2,105,577"
1-Dec-16,143.11,144.96,142.78,144.68,"2,843,930"
30-Nov-16,143.92,145.33,142.94,142.94,"3,990,972"
29-Nov-16,142.25,144.41,141.56,143.96,"3,945,635"
28-Nov-16,141.46,142.49,140.81,142.19,"4,728,764"
25-Nov-16,142.41,142.55,141.49,142.44,"962,387"
23-Nov-16,142.04,143.18,141.49,142.16,"3,071,074"
22-Nov-16,140.41,142.18,140.39,141.95,"3,770,004"
21-Nov-16,139.76,140.97,139.1,139.58,"2,825,906"
18-Nov-16,137.83,139.18,137.15,138.94,"2,214,419"
17-Nov-16,139.4,139.67,137.66,137.97,"3,656,124"
16-Nov-16,139.84,140.9,138.74,139.03,"3,559,655"
15-Nov-16,140.93,141.88,139.74,140.61,"3,856,601"
14-Nov-16,140.71,142.49,140.71,142.4,"4,490,877"
11-Nov-16,139.67,141.08,139.14,141,"3,585,163"
10-Nov-16,139.09,141.78,138.98,140.21,"6,508,251"
9-Nov-16,134.43,138.47,134.38,137.75,"5,494,382"
8-Nov-16,134.74,136.06,134.14,135,"2,823,805"
8-Nov-16,1.09 Dividend,,,,
7-Nov-16,133.31,134.82,133.3,134.75,"3,228,202"
4-Nov-16,131.06,132.7,130.77,131.47,"2,951,457"
3-Nov-16,132.62,132.74,131.29,131.92,"2,280,825"
2-Nov-16,133.78,134.6,132.46,132.61,"2,782,065"
1-Nov-16,134.68,135.57,133.61,134.17,"3,245,017"
31-Oct-16,134.77,135.06,133.93,134.19,"3,075,889"
28-Oct-16,135.41,135.67,133.95,134.74,"4,636,070"
27-Oct-16,137.39,137.77,133.58,135.02,"7,857,081"
26-Oct-16,130.42,137.73,128.81,137.12,"13,272,044"
25-Oct-16,129.57,131.35,129.4,130.98,"5,209,103"
24-Oct-16,128.52,130.85,128.52,129.5,"3,814,247"
21-Oct-16,126.93,128.31,126.48,127.78,"2,205,772"
20-Oct-16,128.06,128.84,127.54,127.98,"2,539,711"
19-Oct-16,127.59,129.03,127.5,128.3,"2,265,864"
18-Oct-16,127.22,127.89,127.11,127.28,"2,271,047"
17-Oct-16,125.78,127.55,125.62,126.25,"2,435,134"
14-Oct-16,126.77,127.43,125.76,125.78,"2,317,429"
13-Oct-16,124.76,126.18,123.79,125.66,"3,544,190"
12-Oct-16,126.02,126.51,125.31,125.46,"2,264,188"
11-Oct-16,127.13,127.84,125.56,126,"3,607,330"
10-Oct-16,126.8,128.95,126.8,127.98,"3,343,271"
7-Oct-16,126.18,126.87,124.87,126.11,"4,302,031"
6-Oct-16,127.03,127.19,125.95,126.64,"3,614,860"
5-Oct-16,125.24,127.1,124.88,126.87,"3,137,532"
4-Oct-16,125.09,125.52,124.07,124.6,"2,829,188"
3-Oct-16,123.68,125.04,123.18,124.72,"2,439,410"
30-Sep-16,124.45,124.96,123.68,124.12,"3,118,877"
29-Sep-16,124.17,125.1,123.12,123.45,"2,199,395"
28-Sep-16,123.98,124.7,123.03,124.58,"1,772,965"
27-Sep-16,122.75,124.12,122.35,123.72,"1,939,020"
26-Sep-16,123.49,123.97,122.88,123.02,"2,219,885"
23-Sep-16,123.66,124.63,123.43,124.16,"2,330,720"
22-Sep-16,123.84,124.82,123.58,124.24,"3,253,143"
21-Sep-16,120.76,123.07,120.76,123.01,"3,227,758"
20-Sep-16,120.55,121.07,120.19,120.4,"2,639,279"
19-Sep-16,120.12,120.88,119.91,120.1,"3,168,098"
16-Sep-16,120.32,120.32,119.03,119.37,"8,035,616"
15-Sep-16,120.19,121.03,119.59,120.38,"3,476,794"
14-Sep-16,121.45,121.83,119.97,120.28,"3,955,402"
13-Sep-16,121.74,122.5,120.84,121.31,"4,552,399"
12-Sep-16,119.54,123.12,119,122.59,"6,381,112"
9-Sep-16,124.31,124.31,121.08,121.09,"4,892,944"
8-Sep-16,124.66,125.22,123.9,125.21,"2,618,307"
7-Sep-16,124.82,125.38,124.36,124.97,"2,198,686"
6-Sep-16,124.01,125.3,123.68,125.3,"4,151,796"
2-Sep-16,123.32,124.33,123.03,123.57,"2,631,047"
1-Sep-16,122.51,122.51,120.93,122.38,"2,807,237"
31-Aug-16,123.26,123.26,121.67,121.96,"3,639,176"
30-Aug-16,125.48,125.72,123.12,123.24,"3,437,290"
29-Aug-16,125.04,125.85,124.66,125.21,"2,380,035"
26-Aug-16,125.78,126.32,124.19,124.58,"1,973,740"
25-Aug-16,125.59,125.59,124.76,125.29,"1,921,352"
24-Aug-16,126.26,126.86,125.37,125.58,"2,135,910"
23-Aug-16,127.49,128.48,125.91,126.38,"3,481,863"
22-Aug-16,126.53,127.82,126.1,127.18,"2,520,722"
19-Aug-16,126.72,127.19,126.1,126.66,"1,922,645"
18-Aug-16,126.93,128.09,126.75,127.19,"2,030,826"
17-Aug-16,127.05,127.18,126.35,126.93,"2,854,630"
16-Aug-16,126.39,127.39,125.68,127.19,"2,759,206"
15-Aug-16,125.96,127.19,125.82,126.87,"2,812,634"
12-Aug-16,125.21,126.04,124.96,125.4,"2,522,553"
11-Aug-16,125.16,125.83,124.65,125.31,"2,275,674"
10-Aug-16,124.46,125.8,124.09,124.63,"2,642,249"
10-Aug-16,1.09 Dividend,,,,
9-Aug-16,124.02,124.27,123.56,123.92,"3,013,939"
8-Aug-16,123.47,124.23,123.11,123.52,"2,443,769"
5-Aug-16,123.54,123.75,122.42,123.09,"3,120,136"
4-Aug-16,123.34,123.85,122.36,122.6,"3,009,006"
3-Aug-16,123.13,123.76,122.99,123.22,"2,359,275"
2-Aug-16,124.23,124.65,122.73,122.97,"3,156,760"
1-Aug-16,124.47,125.42,124,124.47,"3,067,258"
29-Jul-16,124.32,125.02,123.62,124.89,"3,559,058"
28-Jul-16,126.52,126.95,123.85,124.28,"5,142,388"
27-Jul-16,127.21,130.3,126.81,127.04,"5,661,668"
26-Jul-16,124.18,126.12,123.82,126,"4,667,327"
25-Jul-16,124.44,124.56,123.7,124.22,"3,078,599"
22-Jul-16,123.11,124.73,122,124.71,"4,844,935"
21-Jul-16,125.92,126.13,124.3,124.77,"2,853,738"
20-Jul-16,125.72,126.31,125.25,125.88,"2,669,692"
19-Jul-16,124.19,126.77,124.12,125.83,"3,390,031"
18-Jul-16,123.7,125.11,123.29,124.68,"3,338,403"
15-Jul-16,123.15,124.04,122.83,123.71,"2,944,890"
14-Jul-16,123,123.26,121.66,122.92,"3,984,053"
13-Jul-16,122.67,122.77,120.88,121.57,"3,061,397"
12-Jul-16,124.09,124.28,121.78,122.23,"4,318,419"
11-Jul-16,122.26,124.51,122.22,123.38,"3,929,870"
8-Jul-16,120.16,121.9,119.29,121.56,"3,597,822"
7-Jul-16,118.59,119.76,117.98,118.83,"3,050,067"
6-Jul-16,118.9,118.96,115.83,118.63,"3,981,674"
5-Jul-16,120.01,120.54,118.32,118.64,"4,829,391"
1-Jul-16,121.04,121.79,120.69,121.18,"3,247,946"
30-Jun-16,118.74,121.35,118.74,121.35,"4,110,845"
29-Jun-16,117.26,118.96,116.02,118.66,"4,916,718"
28-Jun-16,116.33,116.58,114.65,115.76,"4,438,083"
27-Jun-16,117.44,117.5,114.32,114.65,"6,251,280"
24-Jun-16,119.73,120.9,117.93,118.22,"9,707,256"
23-Jun-16,125.13,125.72,124.02,124.79,"4,113,903"
22-Jun-16,123.43,124.42,122.95,123.13,"2,641,444"
21-Jun-16,124.45,124.54,122.86,122.89,"2,841,092"
20-Jun-16,122.74,125.12,122.6,124.04,"4,331,887"
17-Jun-16,121.31,121.46,120.36,121.3,"6,739,624"
16-Jun-16,120.84,121.37,118.58,120.88,"4,066,106"
15-Jun-16,122.29,123.12,121.44,121.62,"3,324,752"
14-Jun-16,121.13,122.03,120.07,121.94,"3,716,959"
13-Jun-16,122.21,122.88,121.36,121.4,"3,645,025"
10-Jun-16,123.12,123.45,121.82,122.54,"3,828,593"
9-Jun-16,123.43,125.04,123.27,124.37,"3,811,169"
8-Jun-16,123.83,124.77,123.38,124.28,"3,883,726"
7-Jun-16,123.72,124.64,123.17,123.28,"4,423,983"
6-Jun-16,119.23,123.42,119.09,123.25,"6,996,226"
3-Jun-16,118.13,119.21,117.69,119.02,"5,485,569"
2-Jun-16,118.34,118.7,117.1,118.53,"4,802,106"
1-Jun-16,117.73,118.2,116.59,118.12,"4,679,640"
31-May-16,121.36,121.45,117.77,117.87,"6,894,401"
27-May-16,120.5,121.19,120.38,120.74,"3,043,697"
26-May-16,120.05,121.38,119.9,120.83,"2,586,274"
25-May-16,119.6,121.27,119.01,120.41,"4,656,798"
24-May-16,119.38,120.36,118.03,119.14,"5,102,368"
23-May-16,119.04,119.99,117.62,119.21,"3,977,742"
20-May-16,120.66,120.77,118.87,119.03,"3,297,732"
19-May-16,121.7,121.87,118.75,119.68,"5,061,552"
18-May-16,123.76,124.44,121.79,122.4,"4,060,391"
17-May-16,124.85,125.67,123.3,123.86,"4,031,994"
16-May-16,123,125.59,122.92,125.34,"3,165,440"
13-May-16,124.97,126.09,123.26,123.45,"3,965,859"
12-May-16,124.73,126.18,124.73,125.6,"4,591,261"
11-May-16,125.03,126.13,124.22,124.28,"3,284,133"
11-May-16,1.09 Dividend,,,,
10-May-16,123.44,125.35,123.08,124.86,"3,382,661"
9-May-16,123.08,124.02,122.18,122.44,"3,431,065"
6-May-16,122.44,123.85,122.12,123.51,"2,466,030"
5-May-16,122.09,122.94,121.53,122.42,"4,199,192"
4-May-16,121.96,122.63,120.98,121.31,"3,340,540"
3-May-16,122.99,123.56,121.84,122.8,"4,028,700"
2-May-16,124.55,125.12,123.48,124.21,"3,703,832"
29-Apr-16,124.59,125.34,123.09,124.94,"3,716,685"
28-Apr-16,126.32,127.64,124.66,124.94,"4,938,833"
27-Apr-16,123.46,127.8,122.29,127.05,"6,930,830"
26-Apr-16,121.65,123.52,121.47,123.49,"6,103,385"
25-Apr-16,120.91,121.42,119.85,121.18,"4,600,056"
22-Apr-16,121.5,122.19,120.95,121.46,"3,858,140"
21-Apr-16,121.4,122.94,120.77,121.18,"4,799,625"
20-Apr-16,119.15,121.75,119.09,121.02,"6,799,035"
19-Apr-16,122.87,124.06,122.54,122.97,"2,931,033"
18-Apr-16,121.08,122.57,120.79,122.32,"3,056,130"
15-Apr-16,121.37,121.97,121.12,121.54,"5,008,698"
14-Apr-16,121.88,122.3,120.98,121.28,"4,527,589"
13-Apr-16,120.94,121.88,120.31,121.55,"3,514,790"
12-Apr-16,118.28,120.84,117.41,120,"4,239,155"
11-Apr-16,118.87,120.4,118.34,118.55,"3,611,717"
8-Apr-16,118.67,120.51,118.27,118.52,"3,939,827"
7-Apr-16,117.71,119.51,117.3,117.71,"4,596,320"
6-Apr-16,117.86,118.67,116.55,118.57,"3,998,029"
5-Apr-16,116.92,119.18,116.39,117.74,"4,660,147"
4-Apr-16,117.28,118.61,116.67,117.1,"5,036,477"
1-Apr-16,117,117.79,115.96,117.67,"5,327,979"
31-Mar-16,118.72,118.99,116.09,117.65,"8,758,273"
30-Mar-16,121.86,123.02,118.65,119.17,"5,948,968"
29-Mar-16,120.33,121.35,118.8,121.3,"4,910,240"
28-Mar-16,122.83,122.92,121,121.68,"3,352,222"
24-Mar-16,121.98,122.56,120.52,122.45,"4,573,148"
23-Mar-16,125.11,125.12,123.03,123.14,"4,361,178"
22-Mar-16,125.25,126.14,124.92,125.23,"4,989,023"
21-Mar-16,123.7,126.77,123.63,125.92,"5,671,395"
18-Mar-16,121.64,124.83,121.43,124.16,"9,108,420"
17-Mar-16,118.7,121.97,118.1,121.14,"5,801,012"
16-Mar-16,117,118.76,116.55,118.24,"5,154,713"
15-Mar-16,116.36,117.12,115.12,117.12,"3,717,494"
14-Mar-16,114.86,117.71,114.8,117.1,"4,283,351"
11-Mar-16,115.05,116.32,114.8,115.51,"3,260,119"
10-Mar-16,114.13,114.76,112.55,113.95,"4,111,343"
9-Mar-16,113.43,114.24,113.1,113.87,"3,380,259"
8-Mar-16,113.06,113.97,112.44,113.4,"5,257,279"
7-Mar-16,111.96,114.3,111.75,113.91,"4,504,749"
4-Mar-16,111.38,113.29,111.08,112.21,"4,421,538"
3-Mar-16,110.15,110.97,109.6,110.86,"3,404,550"
2-Mar-16,110.88,111.92,109.83,110.9,"4,292,475"
1-Mar-16,110.3,112.14,109.6,111.18,"4,595,376"
29-Feb-16,109.48,110.73,108.9,109.53,"4,569,734"
26-Feb-16,109.14,110.71,108.9,109.52,"3,757,794"
25-Feb-16,107.84,109,107.31,108.27,"4,667,100"
24-Feb-16,106.93,107.48,104.28,107.13,"6,859,285"
23-Feb-16,108.41,109.83,107.45,108.35,"3,762,341"
22-Feb-16,108.02,110.27,107.54,108.8,"4,930,290"
19-Feb-16,108.73,108.75,106.05,106.74,"6,920,644"
18-Feb-16,108.36,109.58,108.14,108.97,"6,489,039"
17-Feb-16,105.69,108.28,105.65,107.83,"6,619,560"
16-Feb-16,101.7,104.51,101.03,104.36,"7,587,694"
12-Feb-16,97.43,101.8,97.32,100.68,"12,973,383"
11-Feb-16,104.9,105.1,94.63,100.51,"33,735,576"
10-Feb-16,109.52,110.72,107.76,107.85,"4,888,570"
10-Feb-16,1.09 Dividend,,,,
9-Feb-16,108.35,110.18,107.84,109.17,"4,137,630"
8-Feb-16,110.82,111.42,107.68,109.71,"6,453,599"
5-Feb-16,113.53,114.03,111.15,112.55,"6,186,691"
4-Feb-16,111.23,114.71,111.23,113.52,"5,836,971"
3-Feb-16,109.1,112.16,107.58,111.92,"7,361,854"
2-Feb-16,109.92,110.46,107.79,107.92,"8,646,673"
1-Feb-16,109.87,112.3,108.96,111.63,"6,812,827"
29-Jan-16,108.49,110.37,108.38,110.32,"9,195,721"
28-Jan-16,107.54,108.39,105.66,108.37,"10,708,445"
27-Jan-16,110.11,110.3,105.63,107.06,"27,945,885"
26-Jan-16,114.77,117.69,114.33,117.56,"5,432,566"
25-Jan-16,114.43,115.01,113.32,113.88,"4,551,572"
22-Jan-16,114.26,115.42,113.25,114.43,"5,259,941"
21-Jan-16,112.74,115.69,111.62,113.32,"5,546,240"
20-Jan-16,113.87,114.74,110.04,112.17,"7,636,593"
19-Jan-16,116.68,116.83,114.89,115.77,"5,478,911"
15-Jan-16,115.53,116.75,114.34,115.37,"6,678,391"
14-Jan-16,119.01,119.45,115.54,118.65,"6,517,753"
13-Jan-16,121.86,122.03,117.32,117.66,"5,073,095"
12-Jan-16,120.84,121.38,119.05,121.15,"4,171,513"
11-Jan-16,120.17,120.3,118.39,119.58,"5,551,464"
8-Jan-16,122.78,124.07,119.2,119.38,"5,776,933"
7-Jan-16,125.24,125.51,121.69,122.15,"7,013,671"
6-Jan-16,127.49,127.97,126.05,127.49,"4,254,056"
5-Jan-16,129.48,130.13,128.36,129.55,"3,356,951"
4-Jan-16,129.84,130.13,128.04,129.03,"5,719,507"
31-Dec-15,134.04,134.04,132.7,132.78,"2,105,228"
30-Dec-15,135.2,135.91,134.09,134.45,"1,618,958"
29-Dec-15,133.21,135.51,133.16,135.32,"3,133,578"
28-Dec-15,131.56,132.86,131.18,132.74,"1,980,017"
24-Dec-15,131.87,132.18,131.65,131.81,"1,184,981"
23-Dec-15,131.4,132.31,131.15,132.3,"3,353,868"
22-Dec-15,130.15,131.13,129.03,130.75,"2,791,715"
21-Dec-15,128.76,130.35,128.29,129.39,"3,746,389"
18-Dec-15,132.62,132.62,127.55,128.18,"9,951,965"
17-Dec-15,136.7,137.57,133.62,133.67,"3,448,810"
16-Dec-15,135.9,136.47,134.29,136.02,"3,316,048"
15-Dec-15,133.77,135.09,132.35,134.56,"4,705,329"
14-Dec-15,132.7,132.7,129.91,131.32,"4,845,032"
11-Dec-15,133.16,133.8,131.98,132.81,"3,684,667"
10-Dec-15,132.81,135.41,132.39,134.45,"3,278,542"
9-Dec-15,132.79,133.79,130.65,132.46,"5,124,573"
8-Dec-15,134.83,135.21,132.84,133.15,"5,021,095"
7-Dec-15,136.19,137.29,135.29,136.33,"3,417,715"
4-Dec-15,134.4,136.63,134.16,136.37,"3,892,856"
3-Dec-15,135.04,135.57,132.5,133.67,"3,008,659"
2-Dec-15,135.5,135.94,134.43,134.96,"2,648,847"
1-Dec-15,134.57,137.2,134.51,135.68,"3,444,346"
30-Nov-15,134.97,135.24,133.49,133.57,"3,176,745"
27-Nov-15,135.46,135.89,134.7,134.95,"1,282,131"
25-Nov-15,136.87,136.97,135.35,135.39,"1,852,242"
24-Nov-15,135.45,137.37,135.19,136.51,"2,626,649"
23-Nov-15,137.19,137.48,135.65,136.23,"3,183,717"
20-Nov-15,137.6,138.29,136.94,137.2,"3,210,204"
19-Nov-15,136.64,137.27,136.15,137.05,"2,492,572"
18-Nov-15,134.3,136.27,134.29,136.17,"3,101,147"
17-Nov-15,133.43,134.62,132.83,134.15,"3,038,332"
16-Nov-15,130.94,132.7,130.71,132.63,"2,378,347"
13-Nov-15,130.71,132.14,130.28,130.95,"3,063,778"
12-Nov-15,131.32,132.61,130.03,130.9,"3,796,804"
11-Nov-15,133.34,133.92,132.72,133.15,"1,589,325"
10-Nov-15,133.42,134.21,132.27,133.3,"2,524,124"
9-Nov-15,134.9,135.44,133.33,134.06,"2,980,833"
6-Nov-15,134.61,136.07,134.09,135.86,"2,294,109"
5-Nov-15,136.09,136.69,134.53,135.89,"2,545,390"
4-Nov-15,135.24,136.61,135.16,136.09,"2,771,502"
4-Nov-15,0.91 Dividend,,,,
3-Nov-15,135.11,135.5,134.29,135.16,"2,469,950"
2-Nov-15,135.43,136.42,134.68,135.44,"2,516,741"
30-Oct-15,134.53,136.54,134.25,135.14,"3,938,024"
29-Oct-15,134.66,134.96,133.1,134.33,"3,072,059"
28-Oct-15,135.07,135.82,132.47,134.97,"4,408,322"
27-Oct-15,133.45,135.98,133.26,135.5,"3,411,338"
26-Oct-15,133.45,134.38,132.84,133.89,"3,143,377"
23-Oct-15,134.5,134.85,132.26,133.89,"4,691,229"
22-Oct-15,129.6,134.5,129.54,133.54,"6,976,272"
21-Oct-15,129.33,129.74,124.68,128.86,"8,976,770"
20-Oct-15,125.9,127.71,125.57,126.76,"4,202,644"
19-Oct-15,125.59,126.51,124.48,126.34,"4,021,966"
16-Oct-15,125.43,126.62,124.6,125.59,"3,173,730"
15-Oct-15,123.36,125.65,123.21,125.4,"6,368,293"
14-Oct-15,127.55,128.59,121.92,122.5,"8,752,268"
13-Oct-15,127.27,128.23,127.26,128.04,"2,339,688"
12-Oct-15,127.71,128.75,127.16,128.4,"1,942,171"
9-Oct-15,126.93,128,126.28,127.5,"3,065,696"
8-Oct-15,124.73,127.18,124.19,126.9,"2,835,713"
7-Oct-15,123.84,125.71,123.45,125.06,"3,284,110"
6-Oct-15,122.39,123.71,122,122.88,"3,059,566"
5-Oct-15,120.73,122.44,119.88,122.32,"4,587,547"
2-Oct-15,117.74,121.01,117.34,120.99,"3,020,473"
1-Oct-15,119.86,120.28,117.72,119.21,"2,878,388"
30-Sep-15,118.9,119.94,118.31,119.52,"3,062,539"
29-Sep-15,116.93,117.87,116.34,117.51,"2,935,066"
28-Sep-15,119.05,119.09,116.85,116.94,"4,159,998"
25-Sep-15,120.08,120.23,117.99,119.57,"4,149,869"
24-Sep-15,119.31,119.35,116.08,118.42,"5,297,754"
23-Sep-15,122.9,123.21,120.12,120.18,"4,907,463"
22-Sep-15,122.75,122.75,120.95,122.29,"3,465,047"
21-Sep-15,124.51,125.45,123.16,124.15,"2,460,863"
18-Sep-15,123.9,125.67,122.67,124.21,"7,302,713"
17-Sep-15,125.37,127.7,124.99,125.45,"3,405,575"
16-Sep-15,124.36,125.43,124.14,125.22,"2,505,018"
15-Sep-15,122.78,125.04,122.78,124.4,"3,761,791"
14-Sep-15,122.96,123.33,122.05,122.69,"2,389,564"
11-Sep-15,121.54,123.09,121.28,122.91,"2,628,223"
10-Sep-15,120.79,122.82,120.72,121.89,"2,932,190"
9-Sep-15,123.75,124.36,120.67,121.07,"4,713,931"
8-Sep-15,120.72,122.29,120.48,122.14,"3,505,842"
4-Sep-15,118.24,119.1,117.42,118.43,"3,746,661"
3-Sep-15,120.76,120.8,119.09,119.58,"3,379,456"
2-Sep-15,117.47,119.26,116.59,119.23,"4,809,344"
1-Sep-15,116.97,117.73,115.86,116.31,"5,772,654"
31-Aug-15,120.81,121.12,119.01,119.27,"4,231,666"
28-Aug-15,119.96,122.05,119.44,121.61,"4,508,774"
27-Aug-15,119.64,120.8,118.16,120.36,"5,754,555"
26-Aug-15,118.05,118.43,114.3,118.05,"6,428,364"
25-Aug-15,118.65,119.31,114.48,114.53,"7,159,116"
24-Aug-15,112.85,123.67,105.09,116.09,"9,425,772"
21-Aug-15,123.1,123.3,119.98,120.21,"7,957,580"
20-Aug-15,129.26,129.51,124.95,125.06,"6,601,375"
19-Aug-15,130.9,131.87,129.9,130.26,"2,967,691"
18-Aug-15,131.78,132.54,131.26,131.98,"1,955,511"
17-Aug-15,131.98,132.21,130.45,131.83,"3,745,958"
14-Aug-15,131.99,132.77,131.21,132.42,"2,927,085"
13-Aug-15,129.63,132.75,129.17,132.17,"5,129,524"
12-Aug-15,130.11,130.53,127.65,130,"4,405,521"
11-Aug-15,131.56,132.28,130.77,131.47,"2,816,679"
10-Aug-15,131.24,133.96,131.23,133.13,"3,432,610"
7-Aug-15,130.72,131.28,129.33,129.99,"2,953,194"
6-Aug-15,132.07,132.57,130.9,131.26,"2,457,029"
5-Aug-15,131.34,132.89,131.22,132.3,"2,926,094"
5-Aug-15,0.91 Dividend,,,,
4-Aug-15,130.19,131.38,129.72,130.18,"1,972,989"
3-Aug-15,130.99,131.28,129.32,130.31,"3,087,956"
31-Jul-15,130.38,131.43,129.95,130.75,"3,163,496"
30-Jul-15,130.01,130.52,128.97,129.7,"2,643,990"
29-Jul-15,129.22,131.15,129.12,130.72,"3,260,403"
28-Jul-15,128.43,128.94,126.52,128.61,"4,138,151"
27-Jul-15,129.89,130.01,127.69,127.9,"3,532,068"
24-Jul-15,132.24,132.84,130.58,130.65,"2,454,976"
23-Jul-15,133.32,134.18,132.22,132.51,"4,116,025"
22-Jul-15,135.04,135.29,131.6,132.84,"6,238,400"
21-Jul-15,132.94,132.94,130.8,131.5,"4,452,562"
