Date,Open,High,Low,Adj. Close,Volume
21-Aug-18,109.5,111.32,109.21,110.59,"1,587,686"
20-Aug-18,108.37,110.01,108.01,109.25,"1,488,809"
17-Aug-18,107.55,108.27,107,107.94,"773,172"
16-Aug-18,107.38,107.99,106.9,107.43,"1,213,443"
15-Aug-18,106.05,106.73,104.98,106.56,"1,310,141"
14-Aug-18,105.6,106.74,105.6,106.38,"771,334"
13-Aug-18,106.82,107.16,105.13,105.62,"1,272,803"
10-Aug-18,108.2,108.51,106.9,106.99,"628,175"
9-Aug-18,108.33,109.54,107.63,108.73,"1,013,170"
9-Aug-18,0.48 Dividend,,,,
8-Aug-18,109.2,109.2,107.63,108.29,"797,663"
7-Aug-18,109.58,109.86,108.88,109,"581,611"
6-Aug-18,109.4,109.87,108.75,109.35,"854,593"
3-Aug-18,108.97,110.09,108.7,109.98,"1,041,915"
2-Aug-18,108.36,108.9,107.69,108.36,"975,447"
1-Aug-18,109.28,110.19,108.72,108.77,"1,155,484"
31-Jul-18,108.91,109.87,108.47,109.69,"1,390,335"
30-Jul-18,108.61,110.07,108.1,108.78,"1,420,734"
27-Jul-18,109.3,109.52,107.58,108.48,"1,259,832"
26-Jul-18,108.4,110.03,108.18,109.69,"1,482,932"
25-Jul-18,107.06,108.65,106.45,108.32,"1,933,760"
24-Jul-18,103.86,105.6,103.47,105.12,"1,375,481"
23-Jul-18,103.61,104.13,102.94,103.5,"1,772,616"
20-Jul-18,104.95,105.01,103.88,104.08,"1,391,962"
19-Jul-18,105.82,106.08,102.44,105.46,"2,543,774"
18-Jul-18,105.4,106.52,104.7,105.82,"2,900,774"
17-Jul-18,101.45,104.73,101.19,104.49,"2,170,980"
16-Jul-18,102.94,103.12,101.02,101.47,"2,177,013"
13-Jul-18,102.5,103.23,102,103.08,"1,568,981"
12-Jul-18,103.53,103.53,102.4,102.93,"1,476,837"
11-Jul-18,103,103.87,102.44,102.84,"1,686,821"
10-Jul-18,103.21,103.95,102.8,103.88,"1,340,965"
9-Jul-18,102.32,103.25,102.19,103.01,"1,171,631"
6-Jul-18,101.46,102.44,100.99,102.1,"1,075,909"
5-Jul-18,101.06,101.99,100.73,101.91,"1,445,505"
3-Jul-18,101.98,102.92,100.98,101.11,"800,634"
2-Jul-18,101.82,102.47,100.28,101.78,"2,304,409"
29-Jun-18,104.76,105.1,102.76,102.82,"3,074,346"
28-Jun-18,104.58,106,102.99,104.79,"2,833,490"
27-Jun-18,105.34,105.41,104.07,104.19,"2,166,776"
26-Jun-18,104.59,105.8,104.37,104.9,"2,075,000"
25-Jun-18,104.19,104.26,103.58,104.19,"3,175,597"
22-Jun-18,103.73,104.93,103.6,104.5,"4,180,560"
21-Jun-18,103.89,103.89,102.68,103.39,"3,472,563"
20-Jun-18,103.1,104.34,103.1,104.22,"1,810,651"
19-Jun-18,103.14,103.38,102.1,103.22,"2,613,804"
18-Jun-18,103.53,104.09,102.85,104.08,"1,978,600"
15-Jun-18,103.18,104.5,102.99,104.46,"3,221,930"
14-Jun-18,102.71,103.26,101.8,103.05,"2,071,450"
13-Jun-18,102.71,103.14,102.13,102.4,"2,391,528"
12-Jun-18,103.09,103.4,101.82,102.62,"2,211,716"
11-Jun-18,102.98,103.48,102.55,103.02,"1,094,659"
8-Jun-18,102.09,103.47,101.63,103.24,"1,444,909"
7-Jun-18,103.28,103.29,101.51,102.19,"1,261,289"
6-Jun-18,101.63,103.19,100.97,103.02,"1,366,955"
5-Jun-18,101.56,102.02,101.08,101.6,"854,894"
4-Jun-18,101.55,101.96,101.08,101.53,"1,013,874"
1-Jun-18,100.68,102.04,99.99,101.12,"1,420,552"
31-May-18,100.79,100.88,99.94,100.04,"1,774,387"
30-May-18,100.64,100.95,99.48,100.54,"2,070,076"
29-May-18,101.54,102.21,99.73,100.16,"1,618,416"
25-May-18,101.15,102.6,100.78,102.49,"1,121,484"
24-May-18,101.46,102.03,100.61,101.6,"1,087,487"
23-May-18,101.34,102.08,100.81,101.81,"1,312,466"
22-May-18,104.11,104.31,101.82,101.94,"1,549,365"
21-May-18,104.58,104.93,103.92,104.11,"1,229,718"
18-May-18,103.25,104.38,103.12,104.03,"2,829,956"
17-May-18,102.36,103.8,102.35,103.5,"1,292,872"
16-May-18,101,103.07,100.32,102.59,"2,090,344"
15-May-18,101.88,102.34,100.89,102.13,"1,787,840"
14-May-18,100.16,102.07,100.09,102.07,"3,719,794"
11-May-18,104.92,105.36,99.48,99.55,"7,284,993"
10-May-18,106.32,106.76,105.01,105.18,"1,951,494"
9-May-18,105.78,106.47,105.18,106.11,"1,153,285"
9-May-18,0.45 Dividend,,,,
8-May-18,104.7,105.77,104.58,105.3,"900,605"
7-May-18,105.1,105.6,104.27,104.84,"997,701"
4-May-18,103.13,105.65,102.79,105.02,"1,193,942"
3-May-18,104.18,104.83,102.93,103.6,"1,281,255"
2-May-18,105.67,105.88,104.04,104.34,"1,889,887"
1-May-18,103.74,105.56,102.67,105.54,"1,316,596"
30-Apr-18,107.11,107.49,104.38,104.51,"1,413,093"
27-Apr-18,105.92,106.94,105.81,106.57,"1,022,701"
26-Apr-18,106.57,106.69,105.06,106.31,"1,173,732"
25-Apr-18,106.07,108.05,104.55,106.48,"2,649,100"
24-Apr-18,107.56,108.03,103.04,104.4,"2,372,240"
23-Apr-18,107.39,108.38,107.29,107.47,"1,431,060"
20-Apr-18,108.04,108.74,106.84,107.46,"1,971,154"
19-Apr-18,112.28,112.42,106.98,108.22,"2,373,977"
18-Apr-18,111.84,112.36,111.32,111.73,"2,156,821"
17-Apr-18,110.75,112.02,110.22,111.62,"1,604,179"
16-Apr-18,109.45,110.55,109.03,110.32,"1,739,282"
13-Apr-18,109.22,109.49,108.14,108.58,"1,185,925"
12-Apr-18,108.33,109,107.22,108.62,"1,901,928"
11-Apr-18,107.96,108.43,107.17,107.87,"1,298,793"
10-Apr-18,109.19,109.81,108.48,108.93,"1,526,241"
9-Apr-18,108.87,109.93,107.96,108.19,"1,270,109"
6-Apr-18,109.17,110.41,107,107.97,"1,677,839"
5-Apr-18,110.25,110.85,109.65,110.23,"1,472,489"
4-Apr-18,106.99,109.46,106.55,109.36,"1,259,378"
3-Apr-18,107.1,109,106.4,108.75,"2,202,951"
2-Apr-18,110.11,110.14,105.66,106.86,"1,504,673"
29-Mar-18,108.93,111.07,108.62,110.16,"1,276,966"
28-Mar-18,110.73,111.38,108.51,108.55,"2,016,709"
27-Mar-18,111.13,112.45,110.03,110.46,"1,530,528"
26-Mar-18,109.19,110.65,108.59,110.48,"1,187,439"
23-Mar-18,110,111.03,107.97,108.06,"1,371,649"
22-Mar-18,111.66,112.29,109.68,109.87,"1,251,029"
21-Mar-18,112.53,113.96,112.24,112.48,"1,233,808"
20-Mar-18,113.51,114.08,112.23,112.38,"1,446,925"
19-Mar-18,112.94,113.37,111.16,111.76,"1,109,254"
16-Mar-18,112.81,113.72,112.38,113.44,"2,409,716"
15-Mar-18,113.72,114.34,112.49,112.8,"1,127,032"
14-Mar-18,114.97,115.24,113.2,113.55,"1,000,481"
13-Mar-18,115.68,116.31,113.99,114.57,"1,338,366"
12-Mar-18,116.13,117.09,114.1,114.95,"1,293,029"
9-Mar-18,114.71,116.22,114.45,116.13,"1,412,282"
8-Mar-18,113.92,114.14,113.35,113.91,"1,059,801"
7-Mar-18,112.31,113.83,112.23,113.53,"1,311,632"
6-Mar-18,111.63,114.64,111.24,113.58,"1,531,033"
5-Mar-18,108.08,111.63,108.08,111.3,"1,997,128"
2-Mar-18,108.8,109.46,108.17,108.82,"1,360,195"
1-Mar-18,110.5,111.67,108.87,109.67,"1,603,734"
28-Feb-18,112.23,113.24,110.84,110.99,"2,725,331"
27-Feb-18,116.23,116.35,113.78,113.82,"1,090,834"
26-Feb-18,116.03,116.23,114.74,116.01,"964,881"
23-Feb-18,115.17,116.08,114.38,115.94,"738,536"
22-Feb-18,114.77,115.58,114.09,114.36,"919,713"
21-Feb-18,113.99,116.21,113.83,114.12,"1,017,403"
20-Feb-18,113.86,114.62,113.26,113.91,"1,038,435"
16-Feb-18,114.36,115.71,113.88,114.66,"995,928"
15-Feb-18,114.74,115.04,113.32,114.69,"1,276,858"
15-Feb-18,0.45 Dividend,,,,
14-Feb-18,111.94,114.86,111.57,114.37,"1,283,813"
13-Feb-18,111.54,112.9,110.71,112.64,"1,423,776"
12-Feb-18,111.11,112.81,110.97,112.07,"1,242,926"
9-Feb-18,109.89,111.3,106.92,110.49,"1,739,285"
8-Feb-18,111.98,112.29,108.42,108.45,"2,099,480"
7-Feb-18,111.95,114.78,111.58,112.22,"2,223,283"
6-Feb-18,108.48,112.29,107.76,112.05,"2,391,951"
5-Feb-18,113.36,115.16,109.75,110.1,"2,484,634"
2-Feb-18,115.31,115.49,113.57,113.67,"1,659,166"
1-Feb-18,116.18,116.78,113.63,115.65,"1,393,930"
31-Jan-18,116.88,117.07,116.22,116.74,"1,400,063"
30-Jan-18,117.2,117.65,115.81,116.37,"1,172,346"
29-Jan-18,118.88,119.61,117.38,117.57,"1,332,232"
26-Jan-18,118.48,119.46,117.62,119.43,"1,686,798"
25-Jan-18,117.75,118.75,116.98,118.2,"2,489,366"
24-Jan-18,115.57,117.12,115.38,116.95,"1,985,506"
23-Jan-18,114.56,116.13,114.56,115.29,"1,731,728"
22-Jan-18,116.28,116.67,114.41,114.82,"1,672,586"
19-Jan-18,116.07,117.13,114.58,116.46,"2,953,303"
18-Jan-18,113.81,120.02,113.23,116.43,"3,736,596"
17-Jan-18,114.65,115.08,112.37,112.58,"3,855,085"
16-Jan-18,116.57,117,114.22,114.69,"2,373,757"
12-Jan-18,116.03,116.61,115.7,116.19,"1,466,325"
11-Jan-18,114.73,115.89,114.17,115.6,"1,290,302"
10-Jan-18,115.99,116.35,114.36,114.66,"1,382,306"
9-Jan-18,117.06,117.18,116.17,116.24,"1,012,770"
8-Jan-18,117.01,117.19,116.5,116.73,"1,260,148"
5-Jan-18,115.77,117.06,115.52,116.93,"959,574"
4-Jan-18,116.67,117.75,115.35,115.5,"1,226,061"
3-Jan-18,116.02,116.82,115.18,116.21,"929,811"
2-Jan-18,115.02,116.02,114.85,116.02,"935,225"
29-Dec-17,115.37,115.71,114.86,114.86,"867,713"
28-Dec-17,114.73,115.21,114.28,115.21,"533,215"
27-Dec-17,114.51,114.68,114.08,114.54,"548,021"
26-Dec-17,114.45,114.51,114.13,114.33,"491,308"
22-Dec-17,114.47,114.57,113.96,114.24,"574,938"
21-Dec-17,114.38,114.93,114.1,114.23,"645,172"
20-Dec-17,114.43,115.23,114.16,114.21,"1,030,407"
19-Dec-17,114.72,114.97,114.06,114.36,"1,182,687"
18-Dec-17,113.68,114.58,113.43,114.18,"1,205,097"
15-Dec-17,112.78,113.55,112.39,113.16,"2,537,296"
14-Dec-17,114.36,114.67,111.36,111.91,"1,834,927"
13-Dec-17,114.13,115,114.08,114.3,"1,292,135"
12-Dec-17,113.95,114.3,113.41,113.95,"2,037,387"
11-Dec-17,114.12,114.51,112.81,113.74,"948,848"
8-Dec-17,114.29,114.48,113.78,113.98,"786,147"
7-Dec-17,114.09,114.74,113.95,114.16,"1,128,638"
6-Dec-17,114.86,115.22,114.09,114.24,"893,462"
5-Dec-17,115.4,115.67,114.7,114.79,"1,004,510"
4-Dec-17,115.92,116.93,114.87,115.59,"1,337,199"
1-Dec-17,115.34,115.62,112.97,113.99,"1,540,781"
30-Nov-17,115.14,116.51,114.65,114.89,"2,045,070"
29-Nov-17,115.51,115.76,114.59,115.05,"1,157,004"
28-Nov-17,114.31,115.45,114.31,115.37,"1,832,379"
27-Nov-17,114.01,114.43,113.77,113.91,"1,196,328"
24-Nov-17,113.87,114.58,113.72,114.15,"438,775"
22-Nov-17,113.69,114.59,113.32,113.34,"1,502,437"
21-Nov-17,113.67,113.91,113.22,113.41,"794,221"
20-Nov-17,112.17,113.97,111.97,112.96,"1,058,455"
17-Nov-17,112.09,112.54,111.67,111.92,"1,809,722"
16-Nov-17,111.88,112.28,111.48,112.1,"1,396,206"
15-Nov-17,112.18,112.18,111.35,111.49,"951,966"
14-Nov-17,111.59,112.65,111.51,112.43,"974,877"
13-Nov-17,112.35,112.96,112.23,112.63,"1,247,762"
10-Nov-17,112.76,113.11,112.46,112.75,"908,556"
9-Nov-17,113.12,113.79,112.64,113.2,"926,982"
9-Nov-17,0.45 Dividend,,,,
8-Nov-17,113.83,114.06,113.16,113.73,"877,080"
7-Nov-17,114.15,114.55,113.66,113.95,"639,074"
6-Nov-17,114.16,114.38,113.92,113.95,"639,602"
3-Nov-17,113.79,114.46,113.51,114.13,"781,619"
2-Nov-17,113.71,113.82,113.14,113.77,"984,577"
1-Nov-17,113.95,114.32,113.11,113.54,"1,140,013"
31-Oct-17,114.17,114.68,113.64,113.85,"1,156,574"
30-Oct-17,115.13,115.41,113.53,113.77,"1,238,720"
27-Oct-17,116.06,117.39,114.85,115.5,"2,031,351"
26-Oct-17,116.15,116.62,115.64,116.23,"1,021,385"
25-Oct-17,114.85,115.49,114.32,115.3,"1,457,802"
24-Oct-17,115.23,116.28,114.87,115.02,"1,415,846"
23-Oct-17,115.26,115.49,114.33,114.49,"1,977,380"
20-Oct-17,112.59,115.38,112.43,115.34,"2,265,914"
19-Oct-17,108.72,112.99,107.84,111.96,"2,019,485"
18-Oct-17,110.82,110.99,109.79,110.56,"1,797,676"
17-Oct-17,110.79,111.21,110.44,110.64,"1,581,554"
16-Oct-17,111.43,111.65,110.38,110.84,"1,321,317"
13-Oct-17,111.54,111.56,110.87,111.17,"1,004,254"
12-Oct-17,109.94,111.48,109.86,111.07,"1,368,838"
11-Oct-17,109.75,110.27,109.39,110.1,"801,757"
10-Oct-17,110.32,110.42,109.61,110.07,"1,190,333"
9-Oct-17,110.74,110.74,109.45,110.32,"1,525,050"
6-Oct-17,110.56,111.8,110.35,110.95,"1,197,958"
5-Oct-17,110.16,110.84,109.86,110.71,"1,102,927"
4-Oct-17,109.78,110.57,109.68,109.95,"1,449,924"
3-Oct-17,109.3,110.11,108.67,109.69,"1,299,914"
2-Oct-17,106.43,108.87,106.2,108.72,"1,329,388"
29-Sep-17,106.5,107.31,106.19,106.43,"1,749,282"
28-Sep-17,105.7,106.69,105.48,106.61,"1,592,573"
27-Sep-17,106.41,106.69,105.59,105.77,"1,509,115"
26-Sep-17,107.14,107.48,105.91,106.28,"2,132,748"
25-Sep-17,106,107.89,105.78,106.91,"1,914,062"
22-Sep-17,106.72,106.93,106.24,106.52,"1,123,327"
21-Sep-17,106.43,107.64,106.43,106.75,"1,018,923"
20-Sep-17,106.29,107.02,105.96,106.57,"1,442,149"
19-Sep-17,104.8,106.15,104.57,106.11,"1,034,237"
18-Sep-17,104.02,104.73,103.79,104.6,"1,278,714"
15-Sep-17,104.06,104.39,103.78,104.11,"1,856,416"
14-Sep-17,103.09,104.43,102.45,104.29,"1,353,068"
13-Sep-17,104.23,104.35,102.6,102.9,"1,370,412"
12-Sep-17,103.9,104.55,103.38,104.5,"797,466"
11-Sep-17,102.33,103.93,101.8,103.72,"1,038,935"
8-Sep-17,101.5,101.8,99.52,101.46,"1,210,286"
7-Sep-17,102.22,102.22,100.98,101.87,"938,689"
6-Sep-17,101.78,102.49,100.98,102.06,"1,589,333"
5-Sep-17,102.31,102.55,101.2,101.31,"1,009,308"
1-Sep-17,102.64,102.76,101.96,102.44,"997,596"
31-Aug-17,102.08,102.32,101.68,102.17,"1,714,443"
30-Aug-17,101.49,102.15,101.33,101.67,"1,301,360"
29-Aug-17,101.32,101.9,100.91,101.72,"866,886"
28-Aug-17,101.74,102.21,101.44,102.01,"809,406"
25-Aug-17,101.84,101.95,101.11,101.59,"863,929"
24-Aug-17,101.77,102.42,101.47,101.58,"685,316"
23-Aug-17,101.88,102.27,101.46,101.5,"891,459"
22-Aug-17,100.55,102.59,100.26,102.39,"995,787"
21-Aug-17,100,100.42,99.63,100.28,"1,351,627"
18-Aug-17,100.32,100.73,99.85,99.98,"1,778,770"
17-Aug-17,101.43,101.84,100.57,100.57,"1,009,604"
16-Aug-17,101.05,101.74,100.62,101.61,"1,319,742"
15-Aug-17,100.49,101.09,100.15,100.82,"1,332,556"
14-Aug-17,99.62,100.69,99.12,100.45,"1,304,048"
11-Aug-17,99.47,99.47,98.38,98.66,"1,536,922"
10-Aug-17,100.69,100.99,99.14,99.25,"2,084,251"
9-Aug-17,100.92,101.68,100.69,101.24,"1,910,133"
8-Aug-17,102.12,102.28,101.07,101.27,"1,398,246"
8-Aug-17,0.45 Dividend,,,,
7-Aug-17,102.6,103.29,102.35,102.54,"1,143,214"
4-Aug-17,102.34,102.68,101.73,102.41,"846,636"
3-Aug-17,103.82,103.82,101.29,102.08,"2,121,560"
2-Aug-17,102.32,104.2,102.18,103.58,"1,974,590"
1-Aug-17,102.67,103.01,102.04,102.51,"2,103,503"
31-Jul-17,103.69,103.81,102.39,102.64,"1,570,646"
28-Jul-17,103.52,103.9,102.83,103.4,"1,724,437"
27-Jul-17,104.19,104.54,102.87,103.52,"1,896,447"
26-Jul-17,104.48,104.57,103.97,104.11,"1,049,849"
25-Jul-17,103.57,104.86,103.25,104.46,"1,822,849"
24-Jul-17,102.59,103.22,102.1,102.78,"2,566,988"
21-Jul-17,103.62,104.74,103.62,103.74,"2,676,696"
20-Jul-17,106.88,106.88,103.21,104.08,"4,708,055"
19-Jul-17,110.33,110.85,109.9,110.79,"1,102,170"
18-Jul-17,110.05,110.19,109.34,110.15,"826,464"
17-Jul-17,110.01,110.65,109.73,110.16,"466,433"
14-Jul-17,109.85,110.34,109.54,110.01,"658,121"
13-Jul-17,109.02,109.84,108.96,109.62,"906,435"
12-Jul-17,108.91,109.4,108.51,109.07,"1,418,865"
11-Jul-17,108.35,108.52,107.81,108.22,"750,285"
10-Jul-17,107.99,108.64,107.99,108.23,"1,069,946"
7-Jul-17,107.62,108.38,107.22,108.25,"721,029"
6-Jul-17,107.71,107.88,107.1,107.33,"864,919"
5-Jul-17,108.47,108.84,107.49,107.94,"630,808"
3-Jul-17,107.87,108.35,107.48,107.87,"381,538"
30-Jun-17,107.45,107.79,106.94,107.24,"786,673"
29-Jun-17,108.31,108.54,106.56,106.94,"835,940"
28-Jun-17,108.25,108.54,108.14,108.32,"1,967,432"
27-Jun-17,107.75,108.47,107.75,107.75,"956,538"
26-Jun-17,107.81,108.31,107.59,108.08,"734,646"
23-Jun-17,107.76,108.28,107.6,107.94,"1,442,728"
22-Jun-17,108.03,108.18,107.67,107.83,"1,184,714"
21-Jun-17,108.25,108.46,107.73,107.94,"1,372,519"
20-Jun-17,108.13,108.48,107.87,108.04,"884,301"
19-Jun-17,108.75,108.81,108.22,108.36,"1,242,209"
16-Jun-17,108.45,108.97,108.1,108.41,"2,188,212"
15-Jun-17,107.73,108.86,107.73,108.56,"978,970"
14-Jun-17,108.91,108.94,108.28,108.74,"892,790"
13-Jun-17,107.34,108.82,107.13,108.81,"1,357,642"
12-Jun-17,107.28,108.1,106.97,107.41,"2,196,587"
9-Jun-17,105.39,107.21,105.39,107.21,"1,617,344"
8-Jun-17,104.69,105.33,104,105.25,"1,293,641"
7-Jun-17,105.88,106.06,104.87,105.18,"1,915,135"
6-Jun-17,105.19,105.87,104.98,105.7,"1,258,087"
5-Jun-17,107.28,107.64,105.63,105.68,"1,066,172"
2-Jun-17,106.44,107.91,106,107.69,"1,314,459"
1-Jun-17,103.85,107.73,103.76,106.46,"2,198,866"
31-May-17,104.03,104.03,103.07,103.73,"1,696,141"
30-May-17,104.35,104.35,103.26,103.84,"975,121"
26-May-17,104.08,105,103.84,104.58,"664,697"
25-May-17,104.52,104.85,103.93,104.26,"1,340,484"
24-May-17,104.16,104.78,103.55,104.29,"524,768"
23-May-17,103.84,104.41,103.46,104.06,"794,345"
22-May-17,104.3,104.53,103.52,103.79,"959,387"
19-May-17,102.51,104.48,102.51,104.09,"1,081,226"
18-May-17,103.01,103.48,102.3,102.78,"1,326,940"
17-May-17,104.07,104.43,102.79,102.87,"1,294,021"
16-May-17,105.25,105.39,104.59,104.75,"600,377"
15-May-17,104.51,105.74,104.5,105.31,"730,610"
12-May-17,104.63,104.81,104.18,104.47,"500,457"
11-May-17,104.65,105.09,103.64,104.8,"1,128,566"
10-May-17,105.27,105.85,104.94,105.18,"1,044,008"
9-May-17,105.78,106.03,104.87,105.18,"1,258,564"
8-May-17,107.03,107.23,105.48,105.75,"1,310,048"
8-May-17,0.40 Dividend,,,,
5-May-17,106.89,108.19,106.72,107.43,"1,214,005"
4-May-17,106.24,107.17,106.13,106.78,"1,102,093"
3-May-17,106.23,106.57,105.96,106.11,"927,419"
2-May-17,106.59,109.8,106,106.37,"1,109,178"
1-May-17,106.57,106.84,106.02,106.36,"706,473"
28-Apr-17,107.91,107.91,106.7,106.73,"1,046,842"
27-Apr-17,107.45,108.82,107.18,108.14,"1,715,933"
26-Apr-17,107.75,107.75,106.51,107.35,"1,332,553"
25-Apr-17,105.12,107.92,105.12,107.69,"2,342,580"
24-Apr-17,104.97,105.16,103.88,104.95,"2,096,751"
21-Apr-17,103.64,104.13,102.94,102.94,"2,044,941"
20-Apr-17,102.64,103.59,101.41,103.36,"2,230,520"
19-Apr-17,102,102.81,101.71,102.03,"1,176,519"
18-Apr-17,101.9,102.4,101.37,101.78,"1,148,585"
17-Apr-17,101.85,102.48,101.36,102.41,"859,765"
13-Apr-17,102.03,102.33,101.32,101.47,"857,460"
12-Apr-17,102.52,102.52,101.56,102.09,"1,174,533"
11-Apr-17,102.51,103.11,101.9,103.06,"1,154,365"
10-Apr-17,102.89,103.4,102.28,102.8,"1,029,701"
7-Apr-17,102.18,103.2,102.18,103.05,"1,116,689"
6-Apr-17,102.2,102.87,102.02,102.29,"1,247,102"
5-Apr-17,102.03,103.65,101.59,102.03,"1,664,047"
4-Apr-17,102.11,102.31,101.57,101.81,"1,214,226"
3-Apr-17,102.52,102.63,101.23,102.11,"1,317,949"
31-Mar-17,101.97,102.54,101,102.11,"1,236,529"
